id,alive,request,resolve,url,subdomain,level,cname,ip,public,cdn,port,status,reason,title,banner,cidr,asn,org,addr,isp,source
274,0,0,1,http://vip.feixin.10086.cn,vip.feixin.10086.cn,2,vip.feixin.10086.cn,221.176.31.97,1,0,80,,"(MaxRetryError(""HTTPConnectionPool(host='vip.feixin.10086.cn', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7fedec242760>, 'Connection to vip.feixin.10086.cn timed out. (connect timeout=3.05)'))""),)",,,221.176.16.0/20,AS9808,Guangdong Mobile Communication Co.Ltd.,中国北京北京市,移动,IP138Query
245,1,1,1,http://vip.mail.10086.cn,vip.mail.10086.cn,2,vip.mail.10086.cn,120.232.169.13,1,1,80,200,,'\ufeff',n-http,120.232.0.0/16,AS56040,China Mobile Communications Corporation,中国广东省,移动,IP138Query
246,1,1,1,https://vip.mail.10086.cn,vip.mail.10086.cn,2,vip.mail.10086.cn,120.232.169.13,1,1,443,200,,'\ufeff',n-http,120.232.0.0/16,AS56040,China Mobile Communications Corporation,中国广东省,移动,IP138Query
1077,0,0,1,http://vocal.media.zhengqi.10086.cn,vocal.media.zhengqi.10086.cn,3,vocal.media.zhengqi.10086.cn,112.35.139.102,1,0,80,,"(MaxRetryError(""HTTPConnectionPool(host='vocal.media.zhengqi.10086.cn', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7fedeb886af0>: Failed to establish a new connection: [Errno 101] Network is unreachable'))""),)",,,112.35.136.0/22,AS9808,Guangdong Mobile Communication Co.Ltd.,中国北京北京市,移动,RapidDNSQuery
1082,0,0,1,https://vocal.media.zhengqi.10086.cn,vocal.media.zhengqi.10086.cn,3,vocal.media.zhengqi.10086.cn,112.35.139.102,1,0,443,,"(MaxRetryError(""HTTPSConnectionPool(host='vocal.media.zhengqi.10086.cn', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7fedeae093a0>: Failed to establish a new connection: [Errno 101] Network is unreachable'))""),)",,,112.35.136.0/22,AS9808,Guangdong Mobile Communication Co.Ltd.,中国北京北京市,移动,RapidDNSQuery
911,0,0,1,http://wa.feixin.10086.cn,wa.feixin.10086.cn,2,wa.feixin.10086.cn,221.176.31.100,1,0,80,,"(MaxRetryError(""HTTPConnectionPool(host='wa.feixin.10086.cn', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7fedec486370>, 'Connection to wa.feixin.10086.cn timed out. (connect timeout=3.05)'))""),)",,,221.176.16.0/20,AS9808,Guangdong Mobile Communication Co.Ltd.,中国北京北京市,移动,SiteDossierQuery
920,0,0,1,https://wa.feixin.10086.cn,wa.feixin.10086.cn,2,wa.feixin.10086.cn,221.176.31.100,1,0,443,,"(MaxRetryError(""HTTPSConnectionPool(host='wa.feixin.10086.cn', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7fedeae5ad60>, 'Connection to wa.feixin.10086.cn timed out. (connect timeout=3.05)'))""),)",,,221.176.16.0/20,AS9808,Guangdong Mobile Communication Co.Ltd.,中国北京北京市,移动,SiteDossierQuery
990,1,1,1,https://wap-hn-10086.cmcdn.cdn.10086.cn,wap-hn-10086.cmcdn.cdn.10086.cn,3,wap-hn-10086.cmcdn.cdn.10086.cn,111.8.20.252,1,1,443,202,Accepted,'\n\n\n\n\n\n\n\n\n',******,111.8.16.0/20,AS56047,China Mobile Communications Corporation,中国湖南省长沙市,移动,RapidDNSQuery
993,1,1,1,http://wap-hn-10086.cmcdn.cdn.10086.cn,wap-hn-10086.cmcdn.cdn.10086.cn,3,wap-hn-10086.cmcdn.cdn.10086.cn,111.8.20.252,1,1,80,202,Accepted,'\n\n\n\n\n\n\n\n\n',******,111.8.16.0/20,AS56047,China Mobile Communications Corporation,中国湖南省长沙市,移动,RapidDNSQuery
455,1,1,1,http://wap.10086.cn,wap.10086.cn,1,wap.10086.cn,117.136.190.163,1,1,80,200,OK,中国移动通信掌上营业厅,"Cmcc,1.1 ID-0314217212701472 uproxy-10",117.136.190.0/24,AS9808,Guangdong Mobile Communication Co.Ltd.,中国北京北京市,移动,IP138Query
459,1,1,1,https://wap.10086.cn,wap.10086.cn,1,wap.10086.cn,117.136.190.163,1,1,443,200,OK,中国移动通信掌上营业厅,"Cmcc,1.1 ID-0314217212701472 uproxy-23",117.136.190.0/24,AS9808,Guangdong Mobile Communication Co.Ltd.,中国北京北京市,移动,IP138Query
197,0,1,1,http://wap.ah.10086.cn,wap.ah.10086.cn,2,wap.ah.10086.cn,120.210.238.140,1,1,80,502,Bad Gateway,502 Bad Gateway,1.1 ID-0314217212046526 uproxy-34,120.210.224.0/19,AS9808,Guangdong Mobile Communication Co.Ltd.,中国安徽省合肥市,移动,IP138Query
200,1,1,1,https://wap.ah.10086.cn,wap.ah.10086.cn,2,wap.ah.10086.cn,120.210.238.140,1,1,443,403,Forbidden,403 Forbidden,"unknow,1.1 ID-0314217225062160 uproxy-7",120.210.224.0/19,AS9808,Guangdong Mobile Communication Co.Ltd.,中国安徽省合肥市,移动,IP138Query
808,1,1,1,http://wap.bj.10086.cn,wap.bj.10086.cn,2,wap.bj.10086.cn,211.136.25.154,1,1,80,200,OK,中国移动官方网站,nginx,211.136.24.0/21,AS56048,China Mobile Communicaitons Corporation,中国北京北京市,移动,IP138Query
870,0,0,1,https://wap.bj.10086.cn,wap.bj.10086.cn,2,wap.bj.10086.cn,211.136.25.154,1,0,443,,"(MaxRetryError(""HTTPSConnectionPool(host='wap.bj.10086.cn', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7fedec3be760>: Failed to establish a new connection: [Errno 101] Network is unreachable'))""),)",,,211.136.24.0/21,AS56048,China Mobile Communicaitons Corporation,中国北京北京市,移动,IP138Query
1186,1,1,1,https://wap.caiyun.feixin.10086.cn,wap.caiyun.feixin.10086.cn,3,wap.caiyun.feixin.10086.cn,221.176.66.100,1,1,443,200,OK,和彩云-不限速的网盘,nginx,221.176.66.0/24,AS9808,Guangdong Mobile Communication Co.Ltd.,中国广东省广州市,移动,RapidDNSQuery
1187,1,1,1,http://wap.caiyun.feixin.10086.cn,wap.caiyun.feixin.10086.cn,3,wap.caiyun.feixin.10086.cn,221.176.66.100,1,1,80,200,OK,和彩云-不限速的网盘,nginx,221.176.66.0/24,AS9808,Guangdong Mobile Communication Co.Ltd.,中国广东省广州市,移动,RapidDNSQuery
464,1,1,1,http://wap.cq.10086.cn,wap.cq.10086.cn,2,wap.cq.10086.cn,218.201.25.130,1,0,80,200,OK,重庆移动掌上营业厅,nginx,218.201.0.0/19,AS9808,Guangdong Mobile Communication Co.Ltd.,中国重庆重庆市,移动,IP138Query
465,1,1,1,https://wap.cq.10086.cn,wap.cq.10086.cn,2,wap.cq.10086.cn,218.201.25.130,1,0,443,200,OK,重庆移动掌上营业厅,nginx,218.201.0.0/19,AS9808,Guangdong Mobile Communication Co.Ltd.,中国重庆重庆市,移动,IP138Query
714,0,0,1,http://wap.dm.10086.cn,wap.dm.10086.cn,2,wap.dm.10086.cn,218.207.208.2,1,0,80,,"(MaxRetryError(""HTTPConnectionPool(host='wap.dm.10086.cn', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7fee18322820>, 'Connection to wap.dm.10086.cn timed out. (connect timeout=3.05)'))""),)",,,218.207.208.0/22,AS9808,Guangdong Mobile Communication Co.Ltd.,中国福建省厦门市,移动,IP138Query
715,0,0,1,https://wap.dm.10086.cn,wap.dm.10086.cn,2,wap.dm.10086.cn,218.207.208.2,1,0,443,,"(MaxRetryError(""HTTPSConnectionPool(host='wap.dm.10086.cn', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7fedec6e83a0>, 'Connection to wap.dm.10086.cn timed out. (connect timeout=3.05)'))""),)",,,218.207.208.0/22,AS9808,Guangdong Mobile Communication Co.Ltd.,中国福建省厦门市,移动,IP138Query
76,0,0,1,http://wap.feixin.10086.cn,wap.feixin.10086.cn,2,wap.feixin.10086.cn,221.176.29.133,1,0,80,,"(MaxRetryError(""HTTPConnectionPool(host='wap.feixin.10086.cn', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7fee28db1d60>, 'Connection to wap.feixin.10086.cn timed out. (connect timeout=3.05)'))""),)",,,221.176.16.0/20,AS9808,Guangdong Mobile Communication Co.Ltd.,中国北京北京市,移动,IP138Query
77,0,0,1,https://wap.feixin.10086.cn,wap.feixin.10086.cn,2,wap.feixin.10086.cn,221.176.29.133,1,0,443,,"(MaxRetryError(""HTTPSConnectionPool(host='wap.feixin.10086.cn', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7fee282ffe80>, 'Connection to wap.feixin.10086.cn timed out. (connect timeout=3.05)'))""),)",,,221.176.16.0/20,AS9808,Guangdong Mobile Communication Co.Ltd.,中国北京北京市,移动,IP138Query
160,1,1,1,http://wap.fj.10086.cn,wap.fj.10086.cn,2,wap.fj.10086.cn.c.cdn.chinamobile.com,112.5.185.68,1,1,80,200,OK,'\n\n\n\n\n',unknow,112.5.185.0/24,AS9808,Guangdong Mobile Communication Co.Ltd.,中国福建省福州市,移动,IP138Query
162,1,1,1,https://wap.fj.10086.cn,wap.fj.10086.cn,2,wap.fj.10086.cn.c.cdn.chinamobile.com,112.5.185.68,1,1,443,200,OK,'\n\n\n\n\n',unknow,112.5.185.0/24,AS9808,Guangdong Mobile Communication Co.Ltd.,中国福建省福州市,移动,IP138Query
452,1,1,1,http://wap.gd.10086.cn,wap.gd.10086.cn,2,wap.gd.10086.cn,211.139.145.130,1,0,80,200,OK,掌上营业厅,,211.139.144.0/22,AS56040,China Mobile Communications Corporation,中国广东省广州市,移动,IP138Query
453,1,1,1,https://wap.gd.10086.cn,wap.gd.10086.cn,2,wap.gd.10086.cn,211.139.145.130,1,0,443,200,OK,掌上营业厅,,211.139.144.0/22,AS56040,China Mobile Communications Corporation,中国广东省广州市,移动,IP138Query
307,1,1,1,http://wap.gs.10086.cn,wap.gs.10086.cn,2,wap.gs.10086.cn,211.139.91.42,1,1,80,200,OK,中国移动客户端,"Cmcc,1.1 ID-0314217212701472 uproxy-24",211.139.80.0/20,AS9808,Guangdong Mobile Communication Co.Ltd.,中国甘肃省兰州市,移动,IP138Query
311,1,1,1,https://wap.gs.10086.cn,wap.gs.10086.cn,2,wap.gs.10086.cn,211.139.91.42,1,1,443,200,OK,中国移动客户端,"Cmcc,1.1 ID-0314217212701472 uproxy-24",211.139.80.0/20,AS9808,Guangdong Mobile Communication Co.Ltd.,中国甘肃省兰州市,移动,IP138Query
693,0,0,1,https://wap.gx.10086.cn,wap.gx.10086.cn,2,wap.gx.10086.cn,112.54.48.46,1,0,443,,"(MaxRetryError(""HTTPSConnectionPool(host='wap.gx.10086.cn', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7fedec733e20>, 'Connection to wap.gx.10086.cn timed out. (connect timeout=3.05)'))""),)",,,112.54.48.0/20,AS9808,Guangdong Mobile Communication Co.Ltd.,中国广西南宁市,移动,IP138Query
695,0,0,1,http://wap.gx.10086.cn,wap.gx.10086.cn,2,wap.gx.10086.cn,112.54.48.46,1,0,80,,"(MaxRetryError(""HTTPConnectionPool(host='wap.gx.10086.cn', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7fedec1ce9d0>, 'Connection to wap.gx.10086.cn timed out. (connect timeout=3.05)'))""),)",,,112.54.48.0/20,AS9808,Guangdong Mobile Communication Co.Ltd.,中国广西南宁市,移动,IP138Query
233,0,0,1,http://wap.gz.10086.cn,wap.gz.10086.cn,2,wap.gz.10086.cn,218.201.201.219,1,0,80,,"(MaxRetryError(""HTTPConnectionPool(host='wap.gz.10086.cn', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7fedec2825b0>: Failed to establish a new connection: [Errno 101] Network is unreachable'))""),)",,,218.201.200.0/23,AS9808,Guangdong Mobile Communication Co.Ltd.,中国贵州省贵阳市,移动,IP138Query
247,0,0,1,https://wap.gz.10086.cn,wap.gz.10086.cn,2,wap.gz.10086.cn,218.201.201.219,1,0,443,,"(MaxRetryError(""HTTPSConnectionPool(host='wap.gz.10086.cn', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7fee181b2fd0>: Failed to establish a new connection: [Errno 101] Network is unreachable'))""),)",,,218.201.200.0/23,AS9808,Guangdong Mobile Communication Co.Ltd.,中国贵州省贵阳市,移动,IP138Query
28,1,1,1,https://wap.ha.10086.cn,wap.ha.10086.cn,2,wap.ha.10086.cn,111.7.200.112,1,0,443,200,OK,河南移动掌上营业厅,elb,111.7.192.0/19,AS24445,Henan Mobile Communications Co. Ltd,中国河南省郑州市,移动,IP138Query
30,1,1,1,http://wap.ha.10086.cn,wap.ha.10086.cn,2,wap.ha.10086.cn,111.7.200.112,1,0,80,200,OK,河南移动掌上营业厅,elb,111.7.192.0/19,AS24445,Henan Mobile Communications Co. Ltd,中国河南省郑州市,移动,IP138Query
771,1,1,1,https://wap.hb.10086.cn,wap.hb.10086.cn,2,wap.hb.10086.cn,120.202.17.111,1,1,443,200,OK,首页,"1.1 ID-0314217224705270 uproxy-17, 1.1 ID-0314217224705270 uproxy-17",120.202.17.0/24,AS9808,Guangdong Mobile Communication Co.Ltd.,中国湖北省武汉市,移动,IP138Query
777,1,1,1,http://wap.hb.10086.cn,wap.hb.10086.cn,2,wap.hb.10086.cn,120.202.17.111,1,1,80,200,OK,首页,"1.1 ID-0314217224705270 uproxy-7, 1.1 ID-0314217224705270 uproxy-7",120.202.17.0/24,AS9808,Guangdong Mobile Communication Co.Ltd.,中国湖北省武汉市,移动,IP138Query
35,1,1,1,http://wap.he.10086.cn,wap.he.10086.cn,2,wap.he.10086.cn,218.207.75.8,1,1,80,200,OK,加载中,Life,218.207.64.0/19,AS24547,Hebei Mobile Communication Company Limited,中国河北省石家庄市,移动,IP138Query
36,1,1,1,https://wap.he.10086.cn,wap.he.10086.cn,2,wap.he.10086.cn,218.207.75.8,1,1,443,200,OK,加载中,Life,218.207.64.0/19,AS24547,Hebei Mobile Communication Company Limited,中国河北省石家庄市,移动,IP138Query
78,1,1,1,http://wap.hi.10086.cn,wap.hi.10086.cn,2,wap.hi.10086.cn.cmcdn.cdn.10086.cn,221.176.83.86,1,1,80,412,Precondition Failed,'\n\n\n\n\n\n\n\n\n',******,221.176.83.0/24,AS9808,Guangdong Mobile Communication Co.Ltd.,中国海南省海口市,移动,IP138Query
81,1,1,1,https://wap.hi.10086.cn,wap.hi.10086.cn,2,wap.hi.10086.cn.cmcdn.cdn.10086.cn,221.176.83.86,1,1,443,412,Precondition Failed,'\n\n\n\n\n\n\n\n\n',******,221.176.83.0/24,AS9808,Guangdong Mobile Communication Co.Ltd.,中国海南省海口市,移动,IP138Query
1288,1,1,1,http://wap.hi.10086.cn.cmcdn.cdn.10086.cn,wap.hi.10086.cn.cmcdn.cdn.10086.cn,6,wap.hi.10086.cn.cmcdn.cdn.10086.cn,221.176.83.86,1,1,80,412,Precondition Failed,'\n\n\n\n\n\n\n\n\n',******,221.176.83.0/24,AS9808,Guangdong Mobile Communication Co.Ltd.,中国海南省海口市,移动,RapidDNSQuery
1290,1,1,1,https://wap.hi.10086.cn.cmcdn.cdn.10086.cn,wap.hi.10086.cn.cmcdn.cdn.10086.cn,6,wap.hi.10086.cn.cmcdn.cdn.10086.cn,221.176.83.86,1,1,443,412,Precondition Failed,'\n\n\n\n\n\n\n\n\n',******,221.176.83.0/24,AS9808,Guangdong Mobile Communication Co.Ltd.,中国海南省海口市,移动,RapidDNSQuery
72,0,0,1,http://wap.hl.10086.cn,wap.hl.10086.cn,2,wap.hl.10086.cn,211.137.252.250,1,0,80,,"(MaxRetryError(""HTTPConnectionPool(host='wap.hl.10086.cn', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7fee28319640>, 'Connection to wap.hl.10086.cn timed out. (connect timeout=3.05)'))""),)",,,211.137.252.0/22,AS132525,HeiLongJiang Mobile Communication Company Limited,中国黑龙江省哈尔滨市,移动,IP138Query
75,0,0,1,https://wap.hl.10086.cn,wap.hl.10086.cn,2,wap.hl.10086.cn,211.137.252.250,1,0,443,,"(MaxRetryError(""HTTPSConnectionPool(host='wap.hl.10086.cn', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7fee282e4eb0>, 'Connection to wap.hl.10086.cn timed out. (connect timeout=3.05)'))""),)",,,211.137.252.0/22,AS132525,HeiLongJiang Mobile Communication Company Limited,中国黑龙江省哈尔滨市,移动,IP138Query
380,1,1,1,https://wap.hn.10086.cn,wap.hn.10086.cn,2,wap.hn.10086.cn,111.8.20.252,1,1,443,202,Accepted,'\n\n\n\n\n\n\n\n\n',******,111.8.16.0/20,AS56047,China Mobile Communications Corporation,中国湖南省长沙市,移动,IP138Query
386,1,1,1,http://wap.hn.10086.cn,wap.hn.10086.cn,2,wap.hn.10086.cn,111.8.20.252,1,1,80,202,Accepted,'\n\n\n\n\n\n\n\n\n',******,111.8.16.0/20,AS56047,China Mobile Communications Corporation,中国湖南省长沙市,移动,IP138Query
524,0,0,1,http://wap.jf.10086.cn,wap.jf.10086.cn,2,wap.jf.10086.cn,117.136.139.46,1,0,80,,"(MaxRetryError(""HTTPConnectionPool(host='wap.jf.10086.cn', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7fedec5973a0>, 'Connection to wap.jf.10086.cn timed out. (connect timeout=3.05)'))""),)",,,117.136.139.0/24,AS9808,Guangdong Mobile Communication Co.Ltd.,中国,移动,IP138Query
533,0,0,1,https://wap.jf.10086.cn,wap.jf.10086.cn,2,wap.jf.10086.cn,117.136.139.46,1,0,443,,"(MaxRetryError(""HTTPSConnectionPool(host='wap.jf.10086.cn', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7fedec23b250>, 'Connection to wap.jf.10086.cn timed out. (connect timeout=3.05)'))""),)",,,117.136.139.0/24,AS9808,Guangdong Mobile Communication Co.Ltd.,中国,移动,IP138Query
637,1,1,1,http://wap.jl.10086.cn,wap.jl.10086.cn,2,wap.jl.10086.cn,211.141.0.164,1,1,80,200,,,1.1 ID-4706466430321470 uproxy-28,211.141.0.0/18,AS134810,China Mobile Group JiLin communications corporation,中国吉林省长春市,移动,IP138Query
640,1,1,1,https://wap.jl.10086.cn,wap.jl.10086.cn,2,wap.jl.10086.cn,211.141.0.164,1,1,443,200,,,1.1 ID-4706466430321470 uproxy-15,211.141.0.0/18,AS134810,China Mobile Group JiLin communications corporation,中国吉林省长春市,移动,IP138Query
522,1,1,1,http://wap.js.10086.cn,wap.js.10086.cn,2,wap.js.10086.cn,221.178.251.170,1,0,80,200,OK,江苏移动掌上营业厅,Jsmcc_N,221.178.251.0/24,AS56046,China Mobile Communications Corporation,中国江苏省南京市,移动,IP138Query
526,1,1,1,https://wap.js.10086.cn,wap.js.10086.cn,2,wap.js.10086.cn,221.178.251.170,1,0,443,200,OK,江苏移动掌上营业厅,Jsmcc_N,221.178.251.0/24,AS56046,China Mobile Communications Corporation,中国江苏省南京市,移动,IP138Query
95,1,1,1,https://wap.jx.10086.cn,wap.jx.10086.cn,2,wap.jx.10086.cn,117.169.34.233,1,1,443,202,Accepted,'\n\n\n\n\n\n\n\n\n',"******,1.1 ID-0314217212142744 uproxy-21",117.169.0.0/17,AS9808,Guangdong Mobile Communication Co.Ltd.,中国江西省南昌市,移动,IP138Query
100,1,1,1,http://wap.jx.10086.cn,wap.jx.10086.cn,2,wap.jx.10086.cn,117.169.34.233,1,1,80,202,Accepted,'\n\n\n\n\n\n\n\n\n',"******,1.1 ID-0314217212142744 uproxy-13",117.169.0.0/17,AS9808,Guangdong Mobile Communication Co.Ltd.,中国江西省南昌市,移动,IP138Query
1206,0,0,1,http://wap.ns1.sdns.10086.cn,wap.ns1.sdns.10086.cn,3,wap.ns1.sdns.10086.cn,117.136.190.175,1,0,80,,"(MaxRetryError(""HTTPConnectionPool(host='wap.ns1.sdns.10086.cn', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7fedebc26040>: Failed to establish a new connection: [Errno 101] Network is unreachable'))""),)",,,117.136.190.0/24,AS9808,Guangdong Mobile Communication Co.Ltd.,中国北京北京市,移动,RapidDNSQuery
1207,0,0,1,https://wap.ns1.sdns.10086.cn,wap.ns1.sdns.10086.cn,3,wap.ns1.sdns.10086.cn,117.136.190.175,1,0,443,,"(MaxRetryError(""HTTPSConnectionPool(host='wap.ns1.sdns.10086.cn', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7fedebab4460>: Failed to establish a new connection: [Errno 101] Network is unreachable'))""),)",,,117.136.190.0/24,AS9808,Guangdong Mobile Communication Co.Ltd.,中国北京北京市,移动,RapidDNSQuery
1361,0,0,1,http://wap.ns2.sdns.10086.cn,wap.ns2.sdns.10086.cn,3,wap.ns2.sdns.10086.cn,221.176.64.204,1,0,80,,"(MaxRetryError(""HTTPConnectionPool(host='wap.ns2.sdns.10086.cn', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7fedeb65a580>: Failed to establish a new connection: [Errno 101] Network is unreachable'))""),)",,,221.176.64.0/24,AS9808,Guangdong Mobile Communication Co.Ltd.,中国广东省广州市,移动,RapidDNSQuery
1362,0,0,1,https://wap.ns2.sdns.10086.cn,wap.ns2.sdns.10086.cn,3,wap.ns2.sdns.10086.cn,221.176.64.204,1,0,443,,"(MaxRetryError(""HTTPSConnectionPool(host='wap.ns2.sdns.10086.cn', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7fedeb6ac280>: Failed to establish a new connection: [Errno 101] Network is unreachable'))""),)",,,221.176.64.0/24,AS9808,Guangdong Mobile Communication Co.Ltd.,中国广东省广州市,移动,RapidDNSQuery
220,1,1,1,http://wap.nx.10086.cn,wap.nx.10086.cn,2,wap.nx.10086.cn,218.203.120.130,1,1,80,200,OK,掌上门户-中国移动,"Cmcc,1.1 ID-0314217212701472 uproxy-16",218.203.112.0/20,AS9808,Guangdong Mobile Communication Co.Ltd.,中国宁夏银川市,移动,IP138Query
271,0,0,1,https://wap.nx.10086.cn,wap.nx.10086.cn,2,wap.nx.10086.cn,218.203.120.130,1,0,443,,"(MaxRetryError(""HTTPSConnectionPool(host='wap.nx.10086.cn', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7fee28142070>: Failed to establish a new connection: [Errno 101] Network is unreachable'))""),)",,,218.203.112.0/20,AS9808,Guangdong Mobile Communication Co.Ltd.,中国宁夏银川市,移动,IP138Query
218,1,1,1,http://wap.sc.10086.cn,wap.sc.10086.cn,2,wap.sc.10086.cn,218.205.252.24,1,1,80,200,OK,四川移动掌上营业厅,******,218.205.224.0/19,AS9808,Guangdong Mobile Communication Co.Ltd.,中国四川省成都市,移动,IP138Query
223,1,1,1,https://wap.sc.10086.cn,wap.sc.10086.cn,2,wap.sc.10086.cn,218.205.252.24,1,1,443,200,OK,四川移动掌上营业厅,******,218.205.224.0/19,AS9808,Guangdong Mobile Communication Co.Ltd.,中国四川省成都市,移动,IP138Query
610,1,1,1,http://wap.sd.10086.cn,wap.sd.10086.cn,2,wap.sd.10086.cn,223.99.141.10,1,1,80,200,OK,山东移动掌上营业厅,"nginx,https/1.1 sd2-cmcdn6 ( [cMsSf ])",223.99.141.0/24,AS24444,Shandong Mobile Communication Company Limited,中国山东省济南市,移动,IP138Query
611,1,1,1,https://wap.sd.10086.cn,wap.sd.10086.cn,2,wap.sd.10086.cn,223.99.141.10,1,1,443,200,OK,山东移动掌上营业厅,"nginx,https/1.1 sd2-cmcdn6 ( [cMsSf ])",223.99.141.0/24,AS24444,Shandong Mobile Communication Company Limited,中国山东省济南市,移动,IP138Query
519,0,0,1,http://wap.sh.10086.cn,wap.sh.10086.cn,2,wap.sh.10086.cn,211.136.111.158,1,0,80,,"(MaxRetryError(""HTTPConnectionPool(host='wap.sh.10086.cn', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7fedebad6dc0>, 'Connection to wap.sh.10086.cn timed out. (connect timeout=3.05)'))""),)",,,211.136.110.0/23,AS24400,Shanghai Mobile Communications Co. Ltd.,中国上海上海市,移动,IP138Query
520,0,0,1,https://wap.sh.10086.cn,wap.sh.10086.cn,2,wap.sh.10086.cn,211.136.111.158,1,0,443,,"(MaxRetryError(""HTTPSConnectionPool(host='wap.sh.10086.cn', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7fedec5daf70>, 'Connection to wap.sh.10086.cn timed out. (connect timeout=3.05)'))""),)",,,211.136.110.0/23,AS24400,Shanghai Mobile Communications Co. Ltd.,中国上海上海市,移动,IP138Query
122,1,1,1,https://wap.sn.10086.cn,wap.sn.10086.cn,2,wap.sn.10086.cn,211.137.133.100,1,1,443,200,OK,陕西移动,,211.137.128.0/20,AS9808,Guangdong Mobile Communication Co.Ltd.,中国陕西省西安市,移动,IP138Query
123,1,1,1,http://wap.sn.10086.cn,wap.sn.10086.cn,2,wap.sn.10086.cn,211.137.133.100,1,1,80,200,OK,陕西移动,,211.137.128.0/20,AS9808,Guangdong Mobile Communication Co.Ltd.,中国陕西省西安市,移动,IP138Query
873,0,0,1,http://wap.sx.10086.cn,wap.sx.10086.cn,2,wap.sx.10086.cn,183.203.36.7,1,0,80,,"(MaxRetryError(""HTTPConnectionPool(host='wap.sx.10086.cn', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7fedec5aee50>: Failed to establish a new connection: [Errno 101] Network is unreachable'))""),)",,,183.203.32.0/19,AS56042,China Mobile Communications Corporation,中国山西省太原市,移动,IP138Query
876,0,0,1,https://wap.sx.10086.cn,wap.sx.10086.cn,2,wap.sx.10086.cn,183.203.36.7,1,0,443,,"(MaxRetryError(""HTTPConnectionPool(host='wap.sx.10086.cn', port=80): Max retries exceeded with url: /h/index.html (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7fee18360d90>: Failed to establish a new connection: [Errno 101] Network is unreachable'))""),)",,,183.203.32.0/19,AS56042,China Mobile Communications Corporation,中国山西省太原市,移动,IP138Query
671,1,1,1,http://wap.tj.10086.cn,wap.tj.10086.cn,2,wap.tj.10086.cn,211.103.90.101,1,0,80,200,OK,掌上营业厅-天津移动,web 48,211.103.90.0/24,AS38019,tianjin Mobile Communication Company Limited,中国天津天津市,移动,IP138Query
673,1,1,1,https://wap.tj.10086.cn,wap.tj.10086.cn,2,wap.tj.10086.cn,211.103.90.101,1,0,443,200,OK,掌上营业厅-天津移动,web 48,211.103.90.0/24,AS38019,tianjin Mobile Communication Company Limited,中国天津天津市,移动,IP138Query
